Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Mami,"Alba: Season 1: ""Chapter 8""",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-23 06:39:01,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":2402,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":20418,""mediaOffsetMs"":34016},{""eventType"":""playing"",""sessionOffsetMs"":28418,""mediaOffsetMs"":42016},{""eventType"":""playing"",""sessionOffsetMs"":36418,""mediaOffsetMs"":50016},{""eventType"":""paused"",""sessionOffsetMs"":44018,""mediaOffsetMs"":52385},{""eventType"":""reposition"",""sessionOffsetMs"":51626,""mediaOffsetMs"":110000},{""eventType"":""playing"",""sessionOffsetMs"":53230,""mediaOffsetMs"":105880},{""eventType"":""playing"",""sessionOffsetMs"":69366,""mediaOffsetMs"":122016},{""eventType"":""playing"",""sessionOffsetMs"":77366,""mediaOffsetMs"":130016},{""eventType"":""playing"",""sessionOffsetMs"":85366,""mediaOffsetMs"":138016},{""eventType"":""playing"",""sessionOffsetMs"":93366,""mediaOffsetMs"":146016},{""eventType"":""paused"",""sessionOffsetMs"":865187,""mediaOffsetMs"":917229}]"
Mami,"Alba: Season 1: ""Chapter 7""",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-23 06:26:56,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":2202000},{""eventType"":""playing"",""sessionOffsetMs"":7650,""mediaOffsetMs"":2202000},{""eventType"":""playing"",""sessionOffsetMs"":31666,""mediaOffsetMs"":2226016},{""eventType"":""playing"",""sessionOffsetMs"":39666,""mediaOffsetMs"":2234016},{""eventType"":""playing"",""sessionOffsetMs"":47666,""mediaOffsetMs"":2242016},{""eventType"":""playing"",""sessionOffsetMs"":55666,""mediaOffsetMs"":2250016},{""eventType"":""paused"",""sessionOffsetMs"":728527,""mediaOffsetMs"":2921888},{""eventType"":""stopped"",""sessionOffsetMs"":730375,""mediaOffsetMs"":2922252}]"
Mami,Season 1 Main Character Intro Clip: Shahmaran,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-23 06:26:56,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":1532,""mediaOffsetMs"":0}]"
Mami,"The Crown: Season 3: ""Coup""",LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:57:24,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":2122,""mediaOffsetMs"":6000},{""eventType"":""stopped"",""sessionOffsetMs"":1947122,""mediaOffsetMs"":1951000}]"
Mami,"The Crown: Season 3: ""Bubbikins""",LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:11:25,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":702000},{""eventType"":""playing"",""sessionOffsetMs"":4316,""mediaOffsetMs"":702000},{""eventType"":""paused"",""sessionOffsetMs"":2760811,""mediaOffsetMs"":3457139},{""eventType"":""stopped"",""sessionOffsetMs"":2761461,""mediaOffsetMs"":3457488}]"
Mami,Season 5 Teaser 1: The Crown,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:11:21,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2616,""mediaOffsetMs"":0}]"
Mami,Angel Falls Christmas_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:11:08,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2696,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12351,""mediaOffsetMs"":9305},{""eventType"":""stopped"",""sessionOffsetMs"":14351,""mediaOffsetMs"":9305}]"
Mami,Season 1 Main Character Intro Clip: Shahmaran,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:10:15,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2963,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":4288,""mediaOffsetMs"":561},{""eventType"":""playing"",""sessionOffsetMs"":7409,""mediaOffsetMs"":561},{""eventType"":""playing"",""sessionOffsetMs"":18048,""mediaOffsetMs"":12000},{""eventType"":""paused"",""sessionOffsetMs"":20939,""mediaOffsetMs"":14198},{""eventType"":""playing"",""sessionOffsetMs"":24573,""mediaOffsetMs"":14198},{""eventType"":""playing"",""sessionOffsetMs"":25640,""mediaOffsetMs"":16000},{""eventType"":""paused"",""sessionOffsetMs"":26217,""mediaOffsetMs"":16234},{""eventType"":""stopped"",""sessionOffsetMs"":38011,""mediaOffsetMs"":16234}]"
Mami,Season 4 Inciting Incident Clip: Fauda,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-22 19:10:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":8957,""mediaOffsetMs"":0}]"
Mami,Season 5 Moment of High Emotion Clip: The Crown,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-19 16:59:23,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2139,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":21888,""mediaOffsetMs"":19400},{""eventType"":""stopped"",""sessionOffsetMs"":23633,""mediaOffsetMs"":19737}]"
Mami,"The Crown: Season 3: ""Bubbikins""",LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 20:22:34,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6000},{""eventType"":""playing"",""sessionOffsetMs"":1902,""mediaOffsetMs"":6000},{""eventType"":""paused"",""sessionOffsetMs"":699055,""mediaOffsetMs"":702716}]"
Mami,"Alba: Season 1: ""Chapter 7""",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-18 19:22:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":2401,""mediaOffsetMs"":16000},{""eventType"":""playing"",""sessionOffsetMs"":20417,""mediaOffsetMs"":34016},{""eventType"":""playing"",""sessionOffsetMs"":28417,""mediaOffsetMs"":42016},{""eventType"":""playing"",""sessionOffsetMs"":36417,""mediaOffsetMs"":50016},{""eventType"":""playing"",""sessionOffsetMs"":44417,""mediaOffsetMs"":58016},{""eventType"":""paused"",""sessionOffsetMs"":153617,""mediaOffsetMs"":161867},{""eventType"":""reposition"",""sessionOffsetMs"":159099,""mediaOffsetMs"":220000},{""eventType"":""playing"",""sessionOffsetMs"":160525,""mediaOffsetMs"":213880},{""eventType"":""playing"",""sessionOffsetMs"":176661,""mediaOffsetMs"":230016},{""eventType"":""playing"",""sessionOffsetMs"":184661,""mediaOffsetMs"":238016},{""eventType"":""playing"",""sessionOffsetMs"":192661,""mediaOffsetMs"":246016},{""eventType"":""playing"",""sessionOffsetMs"":200661,""mediaOffsetMs"":254016},{""eventType"":""paused"",""sessionOffsetMs"":586925,""mediaOffsetMs"":639914},{""eventType"":""playing"",""sessionOffsetMs"":722112,""mediaOffsetMs"":639914},{""eventType"":""paused"",""sessionOffsetMs"":2285801,""mediaOffsetMs"":2202309},{""eventType"":""stopped"",""sessionOffsetMs"":2888834,""mediaOffsetMs"":2202309}]"
Mami,"The Crown: Season 3: ""Aberfan""",LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:55,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":5151,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2272024,""mediaOffsetMs"":2266602},{""eventType"":""playing"",""sessionOffsetMs"":2961874,""mediaOffsetMs"":2266602},{""eventType"":""paused"",""sessionOffsetMs"":3880418,""mediaOffsetMs"":3185260},{""eventType"":""stopped"",""sessionOffsetMs"":3880992,""mediaOffsetMs"":3185533}]"
Mami,Season 5 Moment of High Emotion Clip: The Crown,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:52,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2625,""mediaOffsetMs"":0}]"
Mami,Inciting Incident Clip: Persuasion,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:50,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2286,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2595,""mediaOffsetMs"":122},{""eventType"":""stopped"",""sessionOffsetMs"":4172,""mediaOffsetMs"":346}]"
Mami,Supporting Character Clip 2: The Pale Blue Eye,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:43,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2437,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5326,""mediaOffsetMs"":2541},{""eventType"":""stopped"",""sessionOffsetMs"":7624,""mediaOffsetMs"":2541}]"
Mami,Love Sorry_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:37,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1967,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6510,""mediaOffsetMs"":4296},{""eventType"":""stopped"",""sessionOffsetMs"":8291,""mediaOffsetMs"":4296}]"
Mami,Lady Chatterley's Lover,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:28,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":5434000},{""eventType"":""playing"",""sessionOffsetMs"":4794,""mediaOffsetMs"":5434000},{""eventType"":""paused"",""sessionOffsetMs"":10285,""mediaOffsetMs"":5438639},{""eventType"":""stopped"",""sessionOffsetMs"":12092,""mediaOffsetMs"":5439054}]"
Mami,Main Character Intro Clip: Lady Chatterley's Lover,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:23,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3031,""mediaOffsetMs"":0}]"
Mami,Love Sorry_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:21,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2354,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2506,""mediaOffsetMs"":31},{""eventType"":""stopped"",""sessionOffsetMs"":4130,""mediaOffsetMs"":31}]"
Mami,Season 5 Moment of High Emotion Clip: The Crown,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:17:07,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2098,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12046,""mediaOffsetMs"":9802},{""eventType"":""stopped"",""sessionOffsetMs"":13639,""mediaOffsetMs"":9802}]"
Mami,Season 1 Trailer: Odio il Natale,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:46,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2749,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":20716,""mediaOffsetMs"":17401},{""eventType"":""stopped"",""sessionOffsetMs"":22593,""mediaOffsetMs"":17953}]"
Mami,Inciting Incident Clip: Persuasion,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:34,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2674,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10954,""mediaOffsetMs"":8023},{""eventType"":""stopped"",""sessionOffsetMs"":12842,""mediaOffsetMs"":8023}]"
Mami,Notting Hill_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:32,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1703,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":1910,""mediaOffsetMs"":91},{""eventType"":""stopped"",""sessionOffsetMs"":3416,""mediaOffsetMs"":162}]"
Mami,Focus_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:16,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2268,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8715,""mediaOffsetMs"":6100},{""eventType"":""stopped"",""sessionOffsetMs"":16178,""mediaOffsetMs"":6100}]"
Mami,Trailer: Loving Adults,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2515,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":4067,""mediaOffsetMs"":1097},{""eventType"":""stopped"",""sessionOffsetMs"":6690,""mediaOffsetMs"":1097}]"
Mami,We Started Together_hook_05_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:16:07,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2480,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3667,""mediaOffsetMs"":957},{""eventType"":""stopped"",""sessionOffsetMs"":5908,""mediaOffsetMs"":957}]"
Mami,Wonder_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:15:53,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3817,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":11399,""mediaOffsetMs"":7300},{""eventType"":""stopped"",""sessionOffsetMs"":14268,""mediaOffsetMs"":7300}]"
Mami,Rich in Love PVS Clip 4,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:15:50,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3210,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3441,""mediaOffsetMs"":90},{""eventType"":""stopped"",""sessionOffsetMs"":5374,""mediaOffsetMs"":90}]"
Mami,Inciting Incident Clip: Wedding Season,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:15:48,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2870,""mediaOffsetMs"":0}]"
Mami,Endless Love_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:15:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3083,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8628,""mediaOffsetMs"":5298},{""eventType"":""stopped"",""sessionOffsetMs"":11150,""mediaOffsetMs"":5298}]"
Mami,Trailer: The Two Popes,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:15:38,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":2848,""mediaOffsetMs"":0}]"
Mami,The Light Between Oceans_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:41,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2963,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":46916,""mediaOffsetMs"":43334}]"
Mami,Did You Hear About the Morgans?_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:34,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2231,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6380,""mediaOffsetMs"":4095},{""eventType"":""stopped"",""sessionOffsetMs"":9193,""mediaOffsetMs"":4095}]"
Mami,Villain / Antagonist Clip: The Next 365 Days,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:18,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3189,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3781,""mediaOffsetMs"":363},{""eventType"":""stopped"",""sessionOffsetMs"":5697,""mediaOffsetMs"":363}]"
Mami,Teaser: The Good Nurse,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:15,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2555,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2828,""mediaOffsetMs"":103},{""eventType"":""stopped"",""sessionOffsetMs"":4240,""mediaOffsetMs"":223}]"
Mami,High Context Clip: Stutz,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:13,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2461,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2763,""mediaOffsetMs"":173},{""eventType"":""stopped"",""sessionOffsetMs"":4257,""mediaOffsetMs"":258}]"
Mami,How I Became a Gangster_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:09,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2362,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2679,""mediaOffsetMs"":165},{""eventType"":""stopped"",""sessionOffsetMs"":4527,""mediaOffsetMs"":165}]"
Mami,Dirty Dancing_hook_01_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:14:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":416},{""eventType"":""stopped"",""sessionOffsetMs"":3150,""mediaOffsetMs"":416}]"
Mami,Persuasion,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:13:43,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":4669,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":19617,""mediaOffsetMs"":14298},{""eventType"":""stopped"",""sessionOffsetMs"":21616,""mediaOffsetMs"":14985}]"
Mami,Inciting Incident Clip: Persuasion,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:12:07,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2638,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":78478,""mediaOffsetMs"":75208}]"
Mami,Hachi: A Dog's Tale_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:12:05,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3014,""mediaOffsetMs"":0}]"
Mami,Una moglie bellissima_hook_02_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:56,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2364,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9392,""mediaOffsetMs"":6801},{""eventType"":""stopped"",""sessionOffsetMs"":11880,""mediaOffsetMs"":6801}]"
Mami,Perfect Strangers_hook_01_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:50,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2896,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5078,""mediaOffsetMs"":2100},{""eventType"":""stopped"",""sessionOffsetMs"":7896,""mediaOffsetMs"":2100}]"
Mami,Trailer: Without Saying Goodbye,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:44,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":20},{""eventType"":""playing"",""sessionOffsetMs"":2703,""mediaOffsetMs"":20},{""eventType"":""paused"",""sessionOffsetMs"":6316,""mediaOffsetMs"":2809},{""eventType"":""stopped"",""sessionOffsetMs"":8800,""mediaOffsetMs"":2809}]"
Mami,Trailer: The Noel Diary,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:25,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2606,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":18606,""mediaOffsetMs"":15804},{""eventType"":""stopped"",""sessionOffsetMs"":21106,""mediaOffsetMs"":15804}]"
Mami,Teaser: Beyond the Universe,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:11,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2589,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":13923,""mediaOffsetMs"":11008},{""eventType"":""stopped"",""sessionOffsetMs"":16344,""mediaOffsetMs"":11008}]"
Mami,Good Will Hunting_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:09,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":136},{""eventType"":""stopped"",""sessionOffsetMs"":3053,""mediaOffsetMs"":136}]"
Mami,The Choice_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:11:03,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2247,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5827,""mediaOffsetMs"":3355},{""eventType"":""stopped"",""sessionOffsetMs"":8428,""mediaOffsetMs"":3355}]"
Mami,Main Character Clip 4: Glass Onion: A Knives Out Mystery,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:10:49,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3314,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":7457,""mediaOffsetMs"":4007},{""eventType"":""stopped"",""sessionOffsetMs"":9496,""mediaOffsetMs"":4007}]"
Mami,Villain / Antagonist Clip: That's Amor,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:10:46,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5010,""mediaOffsetMs"":0}]"
Mami,Ever Been to the Moon?_hook_primary_16x9,LG 2018 Mstar M3 Standard DTV Smart TV,2023-01-18 19:10:39,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2912,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6685,""mediaOffsetMs"":3698},{""eventType"":""stopped"",""sessionOffsetMs"":9614,""mediaOffsetMs"":3698}]"
